symbol,asset_type,price,future_price,price_change,signal,label,ma5_cross,ma10_cross,ma20_cross,price_vs_ma20,price_vs_ma50,mom5,mom10,mom20,vol10,vol20,vol_ratio,rsi,macd_cross,macd_hist,bb_position,roc5,roc10,atr_pct,obv_pct,vol_trend,hl_position,score
LMT,STOCK,4.355662,4.613664,5.9234,BUY,1,3.0749,0.132,4.4078,8.2815,13.0543,9.9617,11.2404,6.2964,12.9922,12.9922,1.0,64.5162,0.0259,0.0259,1.3076,9.9617,11.2404,3.3848,3.9234,49.4773,100.0,3
LMT,STOCK,4.552954,4.644016,2.0001,BUY,1,5.591,1.0882,4.3591,12.5703,17.4774,15.8301,15.3847,10.7011,18.1102,18.1102,1.0,70.6666,0.0458,0.0458,1.4825,15.8301,15.3847,3.5238,4.313,65.7835,89.2857,3
LMT,STOCK,4.537778,4.902016,8.0268,BUY,1,7.1495,2.1841,4.3282,11.6296,16.4612,10.3321,16.7969,9.9265,18.1102,18.1102,1.0,82.8125,0.0542,0.0542,1.1703,10.3321,16.7969,3.4639,2.6553,88.2835,87.5,3
LMT,STOCK,4.522602,4.871664,7.7182,BUY,1,8.6319,3.2486,4.3798,10.6367,15.4824,10.3704,17.3228,11.194,16.7315,18.1102,0.9239,82.8126,0.0548,0.0548,0.9651,10.3704,17.3228,3.4036,2.558,69.137,85.7144,3
LMT,STOCK,4.401191,5.084136,15.5173,BUY,1,8.9029,3.9527,4.4851,7.1297,11.9346,3.9427,12.8405,10.2662,15.8301,18.1102,0.8741,72.8573,0.0436,0.0436,0.6258,3.9427,12.8405,3.67,1.2807,27.8888,71.4288,3
LMT,STOCK,4.477074,4.970449,11.0201,SELL,0,6.9725,5.7346,4.9404,7.4095,12.7159,-1.3378,8.8561,9.6654,11.1111,18.1102,0.6135,76.6236,0.0243,0.0243,0.5861,-1.3378,8.8561,3.3898,0.378,-29.0943,80.3573,0
LMT,STOCK,4.902016,4.847719,-1.1077,BUY,0,7.6121,4.8662,7.1109,12.2697,20.2532,9.4915,8.0268,26.1719,12.1527,27.1654,0.4474,79.1213,0.031,0.031,0.9136,9.4915,8.0268,3.1402,2.6874,29.7032,100.0,3
LMT,STOCK,5.084136,4.878402,-4.0466,BUY,0,7.7471,4.594,8.4455,13.5786,23.1709,9.1206,15.5173,30.3502,16.3194,29.3437,0.5561,76.6671,0.0441,0.0441,1.0218,9.1206,15.5173,3.1343,2.0161,37.7764,94.2529,3
LMT,STOCK,5.099312,4.847719,-4.9339,BUY,0,8.537,4.8879,9.1102,12.4875,22.7353,10.5263,16.6666,28.7357,13.8983,29.7298,0.4675,73.0774,0.0481,0.0481,0.9365,10.5263,16.6666,2.8699,3.4375,26.6131,95.238,3
LMT,STOCK,5.099312,4.709651,-7.6414,BUY,0,9.139,4.8091,9.7866,11.0561,21.9247,9.8039,12.7517,29.7298,13.8983,24.4445,0.5686,74.0264,0.0462,0.0462,0.8665,9.8039,12.7517,2.6148,2.9293,31.6393,95.1219,3
LMT,STOCK,4.970449,4.801697,-3.3951,BUY,0,8.4245,4.904,10.1523,7.248,18.1362,1.396,11.0201,20.8521,10.5263,24.4445,0.4306,67.4632,0.0325,0.0325,0.595,1.396,11.0201,2.7937,2.7771,14.4433,82.1558,2
LMT,STOCK,5.093175,5.047152,-0.9036,SELL,1,1.9286,-0.1211,8.4307,3.1088,11.8015,3.75,4.4025,0.1778,8.1434,8.2737,0.9842,60.8696,-0.0053,-0.0053,0.754,3.75,4.4025,1.8503,2.3689,-23.1688,85.647,4
LMT,STOCK,5.277267,5.108514,-3.1977,BUY,0,5.1761,2.8484,6.9522,5.3599,12.6848,3.6145,7.5,7.1651,7.077,13.3551,0.5299,75.9261,0.018,0.018,0.7673,3.6145,7.5,2.1179,2.4424,26.5211,79.1669,4
LMT,STOCK,5.215901,4.970449,-4.7058,SELL,1,-0.1211,0.9988,4.7149,2.9055,7.7575,4.9382,-0.2932,10.7492,7.4074,11.1822,0.6624,59.375,-0.0209,-0.0209,0.5151,4.9382,-0.2932,2.437,-12.9997,18.749,70.2126,0
LMT,STOCK,5.323289,5.15454,-3.17,SELL,1,1.4952,-0.3888,4.2522,3.768,8.1804,5.4711,7.0987,6.7693,7.0987,7.4074,0.9583,54.0541,-0.0026,-0.0026,0.7897,5.4711,7.0987,2.8407,-12.1407,-69.9543,79.4117,4
LMT,STOCK,5.169879,5.215901,0.8902,SELL,0,-0.1935,0.8486,2.6237,0.3424,2.9751,-3.7143,-1.173,-3.1609,8.0247,8.0247,1.0,57.1429,-0.0264,-0.0264,0.0667,-3.7143,-1.173,2.8826,-12.8663,-86.0529,49.9998,-4
LMT,STOCK,5.399993,5.123858,-5.1136,BUY,0,0.9994,0.0294,2.2113,3.4686,5.7565,4.1421,3.5294,5.7058,5.0746,8.642,0.5872,67.1879,0.0081,0.0081,0.9428,4.1421,3.5294,2.6786,9.4116,136.8106,88.8894,4
LMT,STOCK,5.446016,5.093175,-6.4789,BUY,0,1.7616,0.4698,2.1289,4.2279,6.4468,4.4118,5.6547,2.3055,5.9701,9.5679,0.624,75.4103,0.0168,0.0168,1.0432,4.4118,5.6547,2.5553,10.8402,109.523,87.5,4
LMT,STOCK,5.553398,5.093174,-8.2873,BUY,0,2.6212,0.864,2.1388,6.0184,8.2859,5.5393,6.4705,4.9275,8.0596,11.7283,0.6872,72.7276,0.0277,0.0277,1.2383,5.5393,6.4705,2.3678,11.2652,14.3879,97.6744,4
LMT,STOCK,5.403736,5.310567,-1.7242,SELL,1,3.6838,1.4765,-0.5471,3.8032,3.2353,3.5714,8.4113,3.8806,7.8788,11.25,0.7003,65.5175,0.0414,0.0414,0.7097,3.5714,8.4113,1.8268,-0.7376,-29.7328,78.9478,4
LMT,STOCK,5.372677,5.481375,2.0232,SELL,0,3.6949,1.8474,-0.5029,3.0989,2.5805,0.5814,4.8485,2.0649,7.8788,11.25,0.7003,65.5175,0.0349,0.0349,0.5619,0.5814,4.8485,1.8167,-1.254,-41.5272,73.6842,3
LMT,STOCK,5.419263,5.667709,4.5845,SELL,0,3.3748,2.7827,-0.1654,3.3156,3.1447,-1.9663,3.2545,4.1791,5.9523,11.25,0.5291,73.3337,0.0262,0.0262,0.5232,-1.9663,3.2545,1.7806,1.0278,-45.6687,81.5793,1
LMT,STOCK,5.745348,5.667709,-1.3513,BUY,0,1.1455,0.8877,2.5825,5.9564,8.6928,5.7142,4.8158,12.1212,8.1871,10.119,0.8091,60.6061,0.0174,0.0174,1.4554,5.7142,4.8158,1.7954,4.1462,19.9951,95.0,4
LMT,STOCK,5.698767,5.776406,1.3624,BUY,1,2.8117,0.9088,3.2551,4.2318,7.6246,7.31,3.966,9.2262,8.1871,8.1871,1.0,66.6668,0.0244,0.0244,0.9956,7.31,3.966,1.849,5.3599,55.8961,85.7147,4
LMT,STOCK,5.822985,5.714293,-1.8666,BUY,0,4.1127,1.2394,3.8222,5.6337,9.6712,5.6337,6.8376,9.0115,9.649,9.649,1.0,67.1874,0.0323,0.0323,1.084,5.6337,6.8376,1.8286,6.428,45.0633,100.0,4
LMT,STOCK,5.885102,5.683237,-3.4301,BUY,0,4.1357,1.5842,4.0724,6.2667,10.5943,2.4325,8.2857,9.5376,10.8187,10.8187,1.0,73.4376,0.0363,0.0363,1.0797,2.4325,8.2857,1.8281,6.2499,25.074,92.5001,3
LMT,STOCK,5.838517,5.667709,-2.9255,BUY,0,4.4597,2.139,4.1865,5.1307,9.532,3.0137,8.6705,5.618,10.8187,10.8187,1.0,68.2539,0.033,0.033,0.8212,3.0137,8.6705,1.8617,7.3295,18.7275,84.9998,3
LMT,STOCK,5.543487,5.621652,1.41,SELL,0,-1.9421,-0.9643,4.6356,-3.0286,1.4666,-2.9891,-4.2895,0.5634,4.2017,6.1625,0.6818,25.0001,-0.0399,-0.0399,-0.9657,-2.9891,-4.2895,1.7007,-1.6626,-35.4271,3.8467,-4
LMT,STOCK,5.574543,5.354699,-3.9437,SELL,1,-2.5466,-1.0758,4.0793,-2.2198,1.7689,-1.6438,-1.3736,-1.6438,4.4944,6.4607,0.6957,35.0002,-0.0376,-0.0376,-0.6198,-1.6438,-1.3736,1.6514,-4.6828,-33.8916,14.8151,-3
LMT,STOCK,5.747272,5.260484,-8.4699,SELL,1,-0.7813,-1.1414,1.7913,1.8912,3.7164,3.0985,3.0985,-0.2362,3.9674,4.7753,0.8308,47.2545,-0.0073,-0.0073,0.5962,3.0985,3.0985,1.8041,-5.5728,50.9927,88.5523,0
LMT,STOCK,5.229078,5.056346,-3.3033,SELL,1,-3.1318,-2.9297,-2.0213,-3.8822,-5.825,-2.6316,-5.6657,-5.4067,3.0121,10.2409,0.2941,37.1794,-0.0206,-0.0206,-0.6195,-2.6316,-5.6657,2.4882,-12.5628,-37.4213,16.6669,-4
LMT,STOCK,5.166265,5.119159,-0.9118,SELL,1,-3.3159,-2.7923,-2.5659,-4.3048,-6.7602,-1.7911,-2.3739,-7.324,4.2683,11.5853,0.3684,24.9997,-0.0215,-0.0215,-0.6351,-1.7911,-2.3739,2.1059,-12.9335,-61.8806,7.1428,-3
LMT,STOCK,5.103452,5.150565,0.9232,SELL,0,-3.3596,-2.5708,-2.853,-5.0541,-7.7629,-2.4025,-2.1085,-8.4508,5.2308,12.6154,0.4146,25.3728,-0.0227,-0.0227,-0.7186,-2.4025,-2.1085,2.1099,-13.1366,-69.2581,0.0,-4
LMT,STOCK,5.024941,5.150565,2.5,SELL,0,-3.9929,-2.4662,-3.1866,-6.0481,-9.042,-5.6046,-3.9039,-9.6044,6.875,14.3749,0.4783,25.373,-0.0265,-0.0265,-0.8142,-5.6046,-3.9039,2.2098,-13.433,-64.953,4.0001,-4
LMT,STOCK,5.040643,4.820801,-4.3614,SELL,1,-3.7892,-2.5163,-3.7787,-4.9733,-8.5642,-2.1342,-5.0296,-9.0651,5.9374,14.3749,0.413,38.5713,-0.0176,-0.0176,-0.6633,-2.1342,-5.0296,2.2919,-14.2502,-47.2654,6.0,-4
LMT,STOCK,5.087751,4.789396,-5.8642,SELL,1,-3.4853,-2.2341,-4.2996,-3.4853,-7.635,-1.5197,-3.2836,-11.4754,5.9374,13.4375,0.4419,44.1176,-0.0134,-0.0134,-0.5218,-1.5197,-3.2836,2.1164,-12.9636,-40.4067,13.3332,-3
LMT,STOCK,5.009238,4.867911,-2.8213,SELL,1,-3.2084,-2.009,-4.7635,-4.3478,-8.9042,-1.8461,-4.2042,-12.1212,6.2695,12.2257,0.5128,40.2776,-0.0141,-0.0141,-0.734,-1.8461,-4.2042,2.1943,-13.631,-40.5036,2.2728,-3
LMT,STOCK,5.056346,4.789396,-5.2795,SELL,1,-2.6356,-1.8782,-5.3347,-2.4538,-7.6576,-2.4242,-3.3033,-8.7819,3.4482,7.21,0.4783,37.0965,-0.006,-0.006,-0.565,-2.4242,-3.3033,1.8855,-6.1406,-21.5588,13.5136,-4
LMT,STOCK,4.726584,5.574543,17.9402,SELL,0,-3.7154,-1.8892,-5.5137,-5.2267,-10.4523,-1.3115,-7.6687,-8.5106,8.9701,9.6345,0.931,32.0,-0.0172,-0.0172,-0.8953,-1.3115,-7.6687,1.9934,-6.9672,-11.5809,2.9412,-3
LMT,STOCK,5.461498,5.71552,4.6512,SELL,0,-0.8886,-1.6497,4.1958,-3.0309,1.0378,-1.7143,-0.2898,-4.1871,5.2941,9.1177,0.5806,30.303,-0.0212,-0.0212,-0.597,-1.7143,-0.2898,2.2841,-3.5677,-22.0028,32.5584,-3
LMT,STOCK,5.636139,5.270979,-6.4789,BUY,0,0.2562,-1.0248,-0.0061,1.0533,1.0471,2.6012,-1.9336,0.5666,4.7198,6.7846,0.6957,52.239,0.0059,0.0059,0.3045,2.6012,-1.9336,2.334,2.3233,15.0573,63.3335,4
LMT,STOCK,5.765347,5.797464,0.5571,BUY,1,4.7318,3.2431,-0.5444,4.7902,4.2197,2.2792,3.4583,8.7241,4.6377,14.1129,0.3286,73.8089,0.0377,0.0377,0.6331,2.2792,3.4583,2.1,4.7863,14.1533,90.1213,4
LMT,STOCK,5.717167,6.038354,5.6179,SELL,0,-0.4427,-0.1937,2.8221,-1.4942,1.2858,-1.1111,-1.385,-0.8357,2.2472,2.5281,0.8889,35.9995,-0.0177,-0.0177,-1.4152,-1.1111,-1.385,1.0032,-3.7621,-27.6762,0.0,-3
LMT,STOCK,5.652928,5.958058,5.3977,SELL,0,-0.8182,-0.5131,1.7753,-2.3714,-0.6382,-1.1236,-2.2223,-2.2223,2.8409,3.6932,0.7692,38.2349,-0.0219,-0.0219,-1.298,-1.1236,-2.2223,1.2784,-2.4517,-10.2529,11.1102,-3
LMT,STOCK,5.845645,5.941999,1.6483,SELL,0,-0.5687,-0.4023,1.3547,0.9849,2.3529,0.8311,1.1111,0.0,3.4092,3.6932,0.9231,50.0,-0.0066,-0.0066,0.5466,0.8311,1.1111,1.3344,-3.8966,-10.5041,77.7779,-1
LMT,STOCK,5.845645,5.958058,1.923,SELL,0,-0.4439,-0.3052,1.1371,0.9989,2.1474,0.5526,0.8311,-0.2739,3.4092,3.4092,1.0,52.5004,-0.0013,-0.0013,0.5653,0.5526,0.8311,1.354,-2.964,-3.664,77.7779,-1
LMT,STOCK,5.800423,5.767928,-0.5602,BUY,0,-1.0917,-0.2011,1.3242,-1.9744,-0.6763,-2.1181,-2.3826,-0.7736,2.9945,4.102,0.73,28.8243,-0.0201,-0.0201,-0.9451,-2.1181,-2.3826,1.3623,2.4275,25.1082,27.736,-4
LMT,STOCK,5.637947,5.865413,4.0346,SELL,0,-0.4809,-1.0184,-1.0083,-1.8388,-2.8285,-2.5281,-0.5731,-3.8781,5.0148,7.0796,0.7083,43.1035,-0.0011,-0.0011,-0.5376,-2.5281,-0.5731,1.6056,-8.1687,-20.0682,35.7143,-4
LMT,STOCK,5.670445,5.881659,3.7248,SELL,0,-0.5102,-0.907,-1.1172,-1.0771,-2.1822,-1.1331,-0.8523,-3.8566,5.0148,6.7846,0.7391,43.1037,-0.0015,-0.0015,-0.333,-1.1331,-0.8523,1.6578,-5.7817,-11.2738,42.8578,-3
LMT,STOCK,5.686687,6.011642,5.7143,SELL,0,-0.6814,-0.5111,-1.1983,-0.6247,-1.8155,-1.6855,2.3391,-3.3149,5.0148,6.4896,0.7727,46.4284,-0.0003,-0.0003,-0.2066,-1.6855,2.3391,1.6531,-4.7877,-20.3937,46.4281,-3
LMT,STOCK,5.637947,5.9629,5.7637,SELL,0,-0.7681,-0.0854,-1.2856,-1.2802,-2.5493,-1.4205,2.3599,-3.8781,2.5937,5.8997,0.4396,45.6139,-0.0023,-0.0023,-0.4469,-1.4205,2.3599,1.6262,-5.2741,-14.3512,35.7143,-3
LMT,STOCK,5.637947,5.9629,5.7637,SELL,0,-0.8265,-0.0285,-1.3394,-1.1114,-2.436,-1.1396,-1.1396,-3.3426,2.5937,5.8997,0.4396,48.148,-0.0032,-0.0032,-0.4049,-1.1396,-1.1396,1.585,-5.3246,-23.0795,43.4783,-3
LMT,STOCK,5.881659,6.222866,5.8012,BUY,1,2.0709,0.8227,-0.7042,2.695,1.9718,1.9718,3.7248,2.8408,4.3227,6.7846,0.6371,58.8232,0.0251,0.0251,0.7878,1.9718,3.7248,1.3418,1.881,13.875,83.3332,3
LMT,STOCK,6.011642,6.239114,3.7839,BUY,1,2.2888,0.989,-0.3828,4.5493,4.1491,3.0641,5.7143,8.1871,6.6282,9.1445,0.7248,73.6839,0.0329,0.0329,1.211,3.0641,5.7143,1.39,6.2132,37.8438,100.0,4
LMT,STOCK,5.9629,6.141623,2.9973,BUY,1,2.336,1.1539,-0.0394,3.293,3.2523,2.2284,5.7637,8.2596,6.6282,6.6282,1.0,70.0002,0.0329,0.0329,0.9283,2.2284,5.7637,1.4403,2.6522,57.5211,90.3227,4
LMT,STOCK,5.9629,6.19037,3.8148,BUY,1,2.6116,1.4883,0.1237,3.0609,3.1884,2.514,5.7637,4.5584,4.2253,6.6282,0.6375,77.7779,0.0311,0.0311,0.8125,2.514,5.7637,1.3819,2.2349,54.1755,88.889,4
LMT,STOCK,6.044144,6.206616,2.6881,BUY,1,2.998,1.7092,0.2472,4.231,4.4886,3.0472,4.4944,4.4944,4.7888,7.2047,0.6647,79.4874,0.0333,0.0333,1.0001,3.0472,4.4944,1.3249,3.3803,47.3671,100.0,4
LMT,STOCK,6.060386,6.157871,1.6086,BUY,1,3.325,1.9279,0.4265,4.2191,4.6636,3.0387,5.0704,5.6657,4.1899,7.4928,0.5592,79.4874,0.0337,0.0337,0.9143,3.0387,5.0704,1.3213,4.2605,51.3187,93.75,4
LMT,STOCK,6.157871,6.125375,-0.5277,BUY,0,3.4953,2.1585,0.6024,5.5563,6.1922,2.4324,5.571,6.4606,5.8659,9.2219,0.6361,88.0951,0.038,0.038,1.0577,2.4324,5.571,1.3381,5.6397,14.3545,100.0,4
LMT,STOCK,6.287853,6.160376,-2.0274,SELL,1,1.061,1.3263,3.851,2.6525,6.6057,1.5748,-0.5141,8.1006,3.183,7.7562,0.4104,65.3058,-0.0054,-0.0054,0.6173,1.5748,-0.5141,1.7165,8.3261,-28.9945,82.8574,3
LMT,STOCK,6.324651,6.258943,-1.0389,SELL,1,1.0675,0.9548,4.0783,2.8676,7.0628,1.9018,0.0681,7.8296,3.2533,7.5317,0.4319,66.179,-0.0004,-0.0004,0.7105,1.9018,0.0681,1.7073,8.5492,-19.7455,88.3278,3
LMT,STOCK,6.012524,6.12752,1.9126,SELL,0,-0.4623,0.5944,1.1311,-3.3153,-2.2218,-4.6876,-3.9371,-4.6876,5.7377,5.7377,1.0,31.7071,-0.0279,-0.0279,-1.2225,-4.6876,-3.9371,1.5418,-2.1477,-16.5149,0.0,-4
LMT,STOCK,6.160376,6.078235,-1.3334,SELL,1,-0.2769,-0.8042,0.3286,-1.1206,-0.7957,-1.3158,-0.5305,0.2674,4.0984,5.7377,0.7143,40.0,-0.0061,-0.0061,-0.4413,-1.3158,-0.5305,1.6,-1.5437,-31.3851,39.1309,-3
LMT,STOCK,6.12752,5.897533,-3.7533,SELL,1,-0.3827,-0.5147,0.1697,-1.5442,-1.3771,-1.061,1.9126,-2.0998,2.1448,5.7377,0.3738,39.1305,-0.0099,-0.0099,-0.587,-1.061,1.9126,1.6277,-2.8365,-28.3792,30.4351,-3
LMT,STOCK,6.143948,5.897533,-4.0107,SELL,1,-0.6343,-0.37,0.0186,-1.1628,-1.1444,-1.8373,0.2681,-2.3499,2.1448,5.7377,0.3738,44.1862,-0.0108,-0.0108,-0.4405,-1.8373,0.2681,1.5661,-2.1348,-28.247,34.783,-3
LMT,STOCK,6.143948,5.913961,-3.7433,SELL,1,-0.8864,-0.3043,-0.1272,-1.0451,-1.171,-1.8373,-0.5319,-2.3499,2.1448,5.7377,0.3738,44.1862,-0.0108,-0.0108,-0.3978,-1.8373,-0.5319,1.5279,-3.3399,-20.6814,34.783,-3
LMT,STOCK,6.111097,5.996099,-1.8818,SELL,1,-0.9544,-0.2121,-0.3104,-1.3785,-1.6846,-1.3262,-1.0638,-3.8759,2.4193,5.7377,0.4216,44.1866,-0.0123,-0.0123,-0.5573,-1.3262,-1.0638,1.5361,-4.0924,-16.6567,26.0886,-3
LMT,STOCK,6.209656,5.996099,-3.4391,SELL,1,-0.6768,-0.146,-0.4407,0.3317,-0.1104,0.8,-0.5264,-2.3256,2.4193,4.9181,0.4919,65.7894,-0.0063,-0.0063,0.1525,0.8,-0.5264,1.4172,-2.839,-32.4437,57.1422,-1
LMT,STOCK,6.143948,6.61278,7.6308,SELL,0,1.0441,0.8271,-1.4196,1.4237,-0.016,0.5376,1.355,0.0,1.6304,5.2924,0.3081,71.4283,0.0141,0.0141,0.5139,0.5376,1.355,1.0504,-3.785,-68.4463,83.3336,3
LMT,STOCK,6.209656,6.629396,6.7595,SELL,0,1.3695,1.0983,-1.4354,2.5084,1.0371,1.6128,2.7174,0.0,2.1622,5.2924,0.4085,75.9996,0.0183,0.0183,0.9055,1.6128,2.7174,1.0771,-0.6185,-51.7504,100.0,3
LMT,STOCK,6.646014,6.945081,4.4999,BUY,1,3.4025,1.4889,0.3196,7.6549,7.999,7.5963,8.1717,10.839,9.3412,10.839,0.8618,80.0567,0.0544,0.0544,1.509,7.5963,8.1717,1.386,5.789,30.7821,100.0,4
LMT,STOCK,6.596163,7.410304,12.3426,BUY,1,4.4558,1.7535,0.7129,6.3306,7.0887,7.8804,7.6482,10.0076,9.3412,10.2349,0.9127,77.1586,0.0575,0.0575,1.1156,7.8804,7.6482,1.4335,3.124,48.9714,92.6988,4
LMT,STOCK,6.646014,7.310611,9.9999,BUY,1,5.0049,2.1607,1.0976,6.604,7.774,5.2632,9.3412,10.2349,8.6957,9.9354,0.8752,77.9566,0.0591,0.0591,1.0519,5.2632,9.3412,1.5305,3.4225,46.1565,86.0913,4
LMT,STOCK,6.61278,7.27738,10.0502,BUY,1,5.2859,2.46,1.4171,5.6043,7.1008,3.6458,7.6308,9.0892,8.6957,9.9354,0.8752,75.3394,0.0544,0.0544,0.8441,3.6458,7.6308,1.539,4.5932,33.1954,81.4545,4
LMT,STOCK,6.629396,7.144464,7.7694,BUY,1,5.3254,2.6516,1.7571,5.3782,7.2298,2.5707,6.7595,9.6605,8.6957,9.3412,0.9309,74.9282,0.0489,0.0489,0.7822,2.5707,6.7595,1.5713,4.2653,34.5247,83.7728,4
LMT,STOCK,6.828776,7.061383,3.4063,BUY,1,5.3058,3.0999,2.1275,7.9319,10.2282,2.75,10.5552,11.7439,11.6848,12.348,0.9463,80.3143,0.0548,0.0548,1.039,2.75,10.5552,1.6997,5.9012,18.6731,100.0,3
LMT,STOCK,6.911851,7.111236,2.8847,BUY,1,5.6352,3.7041,2.4763,8.5579,11.2461,4.7859,13.0434,13.1033,9.4737,13.7148,0.6908,85.0131,0.06,0.06,1.0189,4.7859,13.0434,1.8002,9.4913,11.5012,100.0,4
LMT,STOCK,6.878621,7.227534,5.0724,BUY,1,5.7151,3.9514,2.8585,7.375,10.4443,3.5,8.9474,12.8629,8.3333,13.7148,0.6076,81.723,0.0569,0.0569,0.8386,3.5,8.9474,1.8271,7.4576,33.0632,96.0137,4
LMT,STOCK,6.895237,7.227534,4.8192,BUY,1,5.9485,4.1182,3.2498,6.9796,10.4562,4.2714,8.0729,12.8314,6.9409,13.7148,0.5061,80.9138,0.0518,0.0518,0.7696,4.2714,8.0729,1.8411,8.3362,41.048,94.2499,4
LMT,STOCK,6.878621,7.426919,7.971,BUY,1,6.0901,4.1426,3.6315,6.0901,9.9428,3.7594,6.4268,12.5595,4.7859,13.7148,0.349,82.1163,0.0435,0.0435,0.6665,3.7594,6.4268,1.8806,7.0298,36.6261,92.333,4
LMT,STOCK,6.945081,7.493378,7.8948,BUY,1,5.7953,3.9616,4.0381,6.4575,10.7563,1.7032,4.4999,13.0394,5.2897,14.2615,0.3709,87.878,0.0389,0.0389,0.6982,1.7032,4.4999,1.8797,8.3294,27.3143,99.9999,3
LMT,STOCK,7.410304,7.626299,2.9148,BUY,1,6.2785,4.1852,4.6547,12.4827,17.7185,7.2116,12.3426,20.9348,12.0604,21.9154,0.5503,90.2433,0.0621,0.0621,1.1953,7.2116,12.3426,2.1781,11.6508,78.3603,88.9101,3
LMT,STOCK,7.310611,7.55984,3.4091,BUY,1,6.593,4.2192,5.2818,9.9412,15.7481,6.2802,9.9999,20.2752,12.0604,21.1956,0.569,83.3327,0.0654,0.0654,0.9251,6.2802,9.9999,2.3864,7.2056,88.2151,82.256,3
LMT,STOCK,7.27738,7.55984,3.8813,BUY,1,6.8319,4.3295,5.8378,8.5166,14.8515,5.5421,10.0502,18.448,11.7795,21.1956,0.5557,80.2463,0.0601,0.0601,0.7879,5.5421,10.0502,2.381,5.3562,84.3796,79.775,3
LMT,STOCK,7.144464,7.526609,5.3488,BUY,1,6.8798,4.3702,6.2564,5.7972,12.4163,3.8648,7.7694,15.0541,8.5158,21.1956,0.4018,69.2304,0.0432,0.0432,0.5504,3.8648,7.7694,2.392,4.2528,94.8254,70.7865,4
LMT,STOCK,7.061383,7.410304,4.9413,BUY,1,6.5265,4.0332,6.6499,3.8865,10.7949,1.6746,3.4063,14.321,7.7295,21.1956,0.3647,67.4997,0.023,0.023,0.3935,1.6746,3.4063,2.437,3.6651,87.5089,65.1682,3
LMT,STOCK,7.227534,7.426919,2.7587,SELL,0,3.9412,3.3868,7.4518,4.8571,12.6709,-1.1364,5.0724,14.4736,7.7295,16.1459,0.4787,71.7645,0.007,0.007,0.582,-1.1364,5.0724,2.3974,4.1748,-12.9171,72.7269,1
LMT,STOCK,7.227534,7.476766,3.4484,SELL,0,-0.1806,0.9481,8.2692,-1.8059,6.3139,-3.7611,-5.2288,-2.4664,4.5978,8.0001,0.5747,50.0,-0.0598,-0.0598,-0.4202,-3.7611,-5.2288,1.8391,-1.7193,-38.8518,25.5813,-4
LMT,STOCK,8.157973,7.444232,-8.749,BUY,0,2.7315,1.3102,2.532,9.0383,11.7992,9.5981,7.6754,12.1004,10.8351,12.8735,0.8417,72.9998,0.0477,0.0477,1.5871,9.5981,7.6754,1.9785,5.3032,39.3086,98.2759,3
LMT,STOCK,7.809063,7.645427,-2.0955,BUY,0,3.4398,1.3605,2.5894,3.9708,6.663,5.6179,4.4444,8.046,10.8351,12.8735,0.8417,60.8333,0.0418,0.0418,0.6903,5.6179,4.4444,2.3708,2.4754,64.2037,61.404,3
LMT,STOCK,8.031047,7.813083,-2.714,BUY,0,3.3995,2.6065,2.5964,5.2451,7.9777,2.8426,8.6203,8.6203,10.8351,12.8735,0.8417,64.839,0.0307,0.0307,0.7678,2.8426,8.6203,2.2371,3.8457,41.691,82.7361,3
LMT,STOCK,8.668168,8.18195,-5.6092,SELL,1,1.1243,0.8258,4.2726,2.8754,7.2708,2.5794,1.3725,5.2953,3.6072,5.726,0.63,68.0558,-0.0061,-0.0061,0.9651,2.5794,1.3725,1.5059,4.988,-22.8089,93.751,4
LMT,STOCK,8.601104,8.436935,-1.9087,BUY,0,0.6876,-1.4848,1.5729,2.2422,3.8504,2.6,5.1229,1.9881,10.3226,11.6129,0.8889,48.5982,0.017,0.017,0.4033,2.6,5.1229,2.1582,3.089,20.9137,87.4999,3
LMT,STOCK,8.584332,8.47075,-1.3231,BUY,0,1.1746,-1.0153,1.5117,1.9311,3.4719,3.0181,6.004,2.1955,10.3226,11.6129,0.8889,47.6634,0.023,0.023,0.3434,3.0181,6.004,2.1345,0.6663,12.6515,85.7136,3
LMT,STOCK,8.634634,8.403116,-2.6813,BUY,0,1.5822,-0.0498,1.3617,2.4977,3.8935,2.1825,10.7526,0.586,7.0686,11.6129,0.6087,52.4271,0.0285,0.0285,0.4407,2.1825,10.7526,2.025,2.0866,20.1849,91.0711,4
LMT,STOCK,8.487656,8.403116,-0.996,SELL,1,-1.3424,-1.1621,0.1887,0.5402,0.7299,3.0801,0.6012,-0.1511,4.5833,6.601,0.6943,50.2328,-0.003,-0.003,0.1643,3.0801,0.6012,1.5503,-3.0182,-12.3074,70.0745,0
LMT,STOCK,8.555285,8.859621,3.5573,BUY,1,0.2521,0.232,-0.4554,2.0676,1.6028,1.8109,1.4028,1.8109,3.4765,5.625,0.618,55.3844,0.0028,0.0028,0.779,1.8109,1.4028,1.2422,0.8437,30.8942,96.6665,3
LMT,STOCK,8.707455,8.89344,2.1359,BUY,1,0.6638,0.3621,-0.2294,3.6009,3.3632,3.4136,4.0404,5.5327,5.317,7.2917,0.7292,59.1548,0.0211,0.0211,1.1856,3.4136,4.0404,1.3592,3.4924,56.4301,88.3721,4
